,Date,City,Raw Number of Posts,Residual After Controlling for Time,Good Sunset
Boston2016-04-26,2016-04-26,Boston,32,-0.4864507030965124,0.0
Boston2016-04-27,2016-04-27,Boston,62,-0.028319212193936627,0.0
Boston2016-04-28,2016-04-28,Boston,45,-0.2812604005412871,0.0
Boston2016-04-29,2016-04-29,Boston,42,-0.42099831028896173,0.0
Boston2016-04-30,2016-04-30,Boston,52,-0.2403556054728142,0.0
Boston2016-05-01,2016-05-01,Boston,25,-0.9415106504634481,0.0
Boston2016-05-02,2016-05-02,Boston,23,-0.6985452028591703,0.0
Boston2016-05-03,2016-05-03,Boston,27,-0.5615192138090416,0.0
Boston2016-05-04,2016-05-04,Boston,18,-0.7325441346027163,0.0
Boston2016-05-05,2016-05-05,Boston,18,-0.7110120802166308,0.0
Boston2016-05-06,2016-05-06,Boston,38,-0.4794740020286993,0.0
Boston2016-05-07,2016-05-07,Boston,18,-0.7827660614491742,0.0
Boston2016-05-08,2016-05-08,Boston,93,0.1621327814843554,0.0
Boston2016-05-09,2016-05-09,Boston,90,0.3890993769073243,0.0
Boston2016-05-10,2016-05-10,Boston,136,1.2039835821672114,1.0
Boston2016-05-11,2016-05-11,Boston,124,0.9846682391674926,1.0
Boston2016-05-12,2016-05-12,Boston,129,1.0870121436915912,1.0
Boston2016-05-13,2016-05-13,Boston,31,-0.5854237515824295,0.0
Boston2016-05-14,2016-05-14,Boston,40,-0.42065300630370694,0.0
Boston2016-05-15,2016-05-15,Boston,32,-0.8149617195834653,0.0
Boston2016-05-16,2016-05-16,Boston,54,-0.1845019192856181,0.0
Boston2016-05-17,2016-05-17,Boston,79,0.29052272012751135,0.0
Boston2016-05-18,2016-05-18,Boston,75,0.20035606772589376,0.0
Boston2016-05-19,2016-05-19,Boston,57,-0.06837940091895767,0.0
Boston2016-05-20,2016-05-20,Boston,81,0.22788126156397226,0.0
Boston2016-05-21,2016-05-21,Boston,22,-0.704567949771008,0.0
Boston2016-05-22,2016-05-22,Boston,69,-0.21135545216050522,0.0
Boston2016-05-23,2016-05-23,Boston,29,-0.5813072274687415,0.0
Boston2016-05-24,2016-05-24,Boston,21,-0.6376680978090592,0.0
Boston2016-05-25,2016-05-25,Boston,175,1.8217324233509053,1.0
Boston2016-05-26,2016-05-26,Boston,118,0.9236888615021115,1.0
Boston2016-05-27,2016-05-27,Boston,65,-0.0225438958271571,0.0
Boston2016-05-28,2016-05-28,Boston,167,1.6429285531774918,1.0
Boston2016-05-29,2016-05-29,Boston,31,-0.8168121037259554,0.0
Boston2016-05-30,2016-05-30,Boston,66,0.023423671457325268,0.0
Boston2016-05-31,2016-05-31,Boston,31,-0.46865852062281455,0.0
Washington_DC2015-11-01,2015-11-01,Washington_DC,1,-1.2001298125524165,0.0
Washington_DC2015-11-02,2015-11-02,Washington_DC,125,1.9018455904087945,1.0
Washington_DC2015-11-03,2015-11-03,Washington_DC,40,0.039551171194675105,0.0
Washington_DC2015-11-04,2015-11-04,Washington_DC,52,0.2887614920739041,0.0
Washington_DC2015-11-05,2015-11-05,Washington_DC,30,-0.18932191512506158,0.0
Washington_DC2015-11-06,2015-11-06,Washington_DC,59,0.381740477608028,0.0
Washington_DC2015-11-07,2015-11-07,Washington_DC,17,-0.5542116562195581,0.0
Washington_DC2015-11-08,2015-11-08,Washington_DC,71,0.41210182745379775,0.0
Washington_DC2015-11-09,2015-11-09,Washington_DC,22,-0.42750121057278023,0.0
Washington_DC2015-11-10,2015-11-10,Washington_DC,13,-0.5586487507582847,0.0
Washington_DC2015-11-11,2015-11-11,Washington_DC,39,0.009198368293158121,0.0
Washington_DC2015-11-12,2015-11-12,Washington_DC,41,0.07756492853373054,0.0
Washington_DC2015-11-13,2015-11-13,Washington_DC,38,-0.0807790682697963,0.0
Washington_DC2015-11-14,2015-11-14,Washington_DC,36,-0.10582822045352525,0.0
Washington_DC2015-11-16,2015-11-16,Washington_DC,21,-0.43556567477248076,0.0
Washington_DC2015-11-17,2015-11-17,Washington_DC,15,-0.4988261536807066,0.0
Washington_DC2015-11-18,2015-11-18,Washington_DC,16,-0.5009612793545073,0.0
Washington_DC2015-11-19,2015-11-19,Washington_DC,77,0.9110789439598801,1.0
Washington_DC2015-11-20,2015-11-20,Washington_DC,32,-0.20460653382262606,0.0
Washington_DC2015-11-21,2015-11-21,Washington_DC,76,0.8178300373940111,1.0
Washington_DC2015-11-22,2015-11-22,Washington_DC,87,0.8036044522993095,1.0
Washington_DC2015-11-23,2015-11-23,Washington_DC,37,-0.05969956644906227,0.0
Washington_DC2015-11-24,2015-11-24,Washington_DC,37,0.013211113825418286,0.0
Washington_DC2015-11-25,2015-11-25,Washington_DC,55,0.397800584330692,0.0
Washington_DC2015-11-26,2015-11-26,Washington_DC,34,-0.05888314981627096,0.0
Washington_DC2015-11-27,2015-11-27,Washington_DC,83,0.9663281385496654,1.0
Washington_DC2015-11-28,2015-11-28,Washington_DC,29,-0.24448880161527642,0.0
Washington_DC2015-11-29,2015-11-29,Washington_DC,24,-0.6238310057400699,0.0
Washington_DC2015-11-30,2015-11-30,Washington_DC,11,-0.6448889544209583,0.0
Washington_DC2015-12-01,2015-12-01,Washington_DC,6,-0.686501535564038,0.0
Washington_DC2015-12-02,2015-12-02,Washington_DC,10,-0.6215257329880389,0.0
Washington_DC2015-12-03,2015-12-03,Washington_DC,27,-0.21315148065118583,0.0
Washington_DC2015-12-04,2015-12-04,Washington_DC,25,-0.3505053747474106,0.0
Washington_DC2015-12-05,2015-12-05,Washington_DC,76,0.8301379307945449,1.0
Washington_DC2015-12-06,2015-12-06,Washington_DC,208,3.5712387633906166,1.0
Washington_DC2015-12-07,2015-12-07,Washington_DC,84,1.020673120342427,1.0
Washington_DC2015-12-08,2015-12-08,Washington_DC,46,0.22651969095850832,0.0
Washington_DC2015-12-09,2015-12-09,Washington_DC,43,0.13133677264629373,0.0
Washington_DC2015-12-10,2015-12-10,Washington_DC,41,0.10611906016282369,0.0
Washington_DC2015-12-11,2015-12-11,Washington_DC,44,0.08203775377802236,0.0
Washington_DC2015-12-12,2015-12-12,Washington_DC,45,0.12283988996866313,0.0
Washington_DC2015-12-13,2015-12-13,Washington_DC,31,-0.4629483025108273,0.0
Washington_DC2015-12-14,2015-12-14,Washington_DC,10,-0.6676257918275775,0.0
Washington_DC2015-12-15,2015-12-15,Washington_DC,30,-0.14108972624591587,0.0
Washington_DC2015-12-16,2015-12-16,Washington_DC,86,1.1072013715054094,1.0
Washington_DC2015-12-17,2015-12-17,Washington_DC,0,-0.8323982479955276,0.0
Washington_DC2015-12-18,2015-12-18,Washington_DC,36,-0.10533745408594153,0.0
Washington_DC2015-12-25,2015-12-25,Washington_DC,3,-0.8665207020847564,0.0
Washington_DC2015-12-26,2015-12-26,Washington_DC,8,-0.7357520386734249,0.0
Washington_DC2015-12-27,2015-12-27,Washington_DC,63,0.24923899473041522,0.0
Washington_DC2015-12-28,2015-12-28,Washington_DC,16,-0.5489158187929966,0.0
Washington_DC2015-12-29,2015-12-29,Washington_DC,23,-0.31963231583486773,0.0
Washington_DC2015-12-30,2015-12-30,Washington_DC,14,-0.5532994083944094,0.0
Washington_DC2015-12-31,2015-12-31,Washington_DC,12,-0.580202492420907,0.0
Washington_DC2016-01-01,2016-01-01,Washington_DC,134,2.105131174710095,1.0
Washington_DC2016-01-02,2016-01-02,Washington_DC,51,0.23061958830101692,0.0
Washington_DC2016-01-03,2016-01-03,Washington_DC,42,-0.24280185184179492,0.0
Washington_DC2016-01-04,2016-01-04,Washington_DC,39,-0.03892274643390714,0.0
Washington_DC2016-01-05,2016-01-05,Washington_DC,40,0.05329047583081292,0.0
Washington_DC2016-01-06,2016-01-06,Washington_DC,54,0.3432900816339073,0.0
Washington_DC2016-01-07,2016-01-07,Washington_DC,17,-0.4812678768942761,0.0
Washington_DC2016-01-09,2016-01-09,Washington_DC,1,-0.9240388753380713,0.0
Washington_DC2016-01-10,2016-01-10,Washington_DC,62,0.19704299095610556,0.0
Washington_DC2016-01-11,2016-01-11,Washington_DC,46,0.10454900380623622,0.0
Washington_DC2016-01-12,2016-01-12,Washington_DC,44,0.12821853021709329,0.0
Washington_DC2016-01-14,2016-01-14,Washington_DC,43,0.09457576519647137,0.0
Washington_DC2016-01-15,2016-01-15,Washington_DC,16,-0.6150507513844459,0.0
Washington_DC2016-01-16,2016-01-16,Washington_DC,49,0.15278746214543504,0.0
Washington_DC2016-01-17,2016-01-17,Washington_DC,27,-0.6171033850856751,0.0
Washington_DC2016-01-18,2016-01-18,Washington_DC,25,-0.39072462369915384,0.0
Washington_DC2016-01-23,2016-01-23,Washington_DC,6,-0.8436778680611858,0.0
Washington_DC2016-01-24,2016-01-24,Washington_DC,159,2.3733447922306405,1.0
Washington_DC2016-01-25,2016-01-25,Washington_DC,94,1.1645422794434919,1.0
Washington_DC2016-01-26,2016-01-26,Washington_DC,28,-0.26981963218998306,0.0
Washington_DC2016-01-27,2016-01-27,Washington_DC,39,-0.04824005579274193,0.0
Washington_DC2016-01-28,2016-01-28,Washington_DC,90,1.131974542521693,1.0
Washington_DC2016-01-29,2016-01-29,Washington_DC,64,0.4452537725758481,0.0
Washington_DC2016-01-30,2016-01-30,Washington_DC,56,0.2791909596048008,0.0
Washington_DC2016-01-31,2016-01-31,Washington_DC,264,4.749382566991581,1.0
Washington_DC2016-02-01,2016-02-01,Washington_DC,27,-0.37784864533655016,0.0
Washington_DC2016-02-02,2016-02-02,Washington_DC,39,-0.03501450275200135,0.0
Washington_DC2016-02-03,2016-02-03,Washington_DC,44,0.05002272590422363,0.0
Washington_DC2016-02-04,2016-02-04,Washington_DC,40,-0.022633655679924147,0.0
Washington_DC2016-02-05,2016-02-05,Washington_DC,41,-0.09405147381009904,0.0
Washington_DC2016-02-06,2016-02-06,Washington_DC,46,0.0362400588666838,0.0
Washington_DC2016-02-07,2016-02-07,Washington_DC,200,3.2763737933268677,1.0
Washington_DC2016-02-08,2016-02-08,Washington_DC,36,-0.18754014093765892,0.0
Washington_DC2016-02-09,2016-02-09,Washington_DC,48,0.15547630344189556,0.0
Washington_DC2016-02-10,2016-02-10,Washington_DC,22,-0.4655224906337774,0.0
Washington_DC2016-02-11,2016-02-11,Washington_DC,38,-0.08232179798380168,0.0
Washington_DC2016-02-12,2016-02-12,Washington_DC,17,-0.6547396842528145,0.0
Washington_DC2016-02-13,2016-02-13,Washington_DC,47,0.04531857881660284,0.0
Washington_DC2016-02-14,2016-02-14,Washington_DC,22,-0.7923597373154314,0.0
Washington_DC2016-02-15,2016-02-15,Washington_DC,17,-0.6336655301592405,0.0
Washington_DC2016-02-16,2016-02-16,Washington_DC,16,-0.5866124164943574,0.0
Washington_DC2016-02-17,2016-02-17,Washington_DC,45,0.04564216768318019,0.0
Washington_DC2016-02-18,2016-02-18,Washington_DC,38,-0.09489407616444512,0.0
Washington_DC2016-02-19,2016-02-19,Washington_DC,24,-0.507636554351243,0.0
Washington_DC2016-02-20,2016-02-20,Washington_DC,80,0.7850104905067894,1.0
Washington_DC2016-02-21,2016-02-21,Washington_DC,21,-0.8270419381981149,0.0
Washington_DC2016-02-22,2016-02-22,Washington_DC,34,-0.2580497434228659,0.0
Washington_DC2016-02-23,2016-02-23,Washington_DC,11,-0.7119868564788466,0.0
Washington_DC2016-02-24,2016-02-24,Washington_DC,17,-0.6034855449620328,0.0
Washington_DC2016-02-25,2016-02-25,Washington_DC,17,-0.5843583189018869,0.0
Washington_DC2016-02-26,2016-02-26,Washington_DC,80,0.7573656098788575,1.0
Washington_DC2016-02-27,2016-02-27,Washington_DC,54,0.18207740452774157,0.0
Washington_DC2016-02-28,2016-02-28,Washington_DC,83,0.575067820886972,1.0
Washington_DC2016-02-29,2016-02-29,Washington_DC,43,-0.0631957680617381,0.0
Washington_DC2016-03-01,2016-03-01,Washington_DC,55,0.28044883050499214,0.0
Washington_DC2016-03-02,2016-03-02,Washington_DC,41,-0.06649719123677933,0.0
Washington_DC2016-03-03,2016-03-03,Washington_DC,5,-0.8673319731280115,0.0
Washington_DC2016-03-09,2016-03-09,Washington_DC,70,0.5857220961283534,1.0
Washington_DC2016-03-10,2016-03-10,Washington_DC,71,0.6280142841244203,1.0
Washington_DC2016-03-11,2016-03-11,Washington_DC,89,0.9449130092968647,1.0
Washington_DC2016-03-12,2016-03-12,Washington_DC,37,-0.22234068040053878,0.0
Washington_DC2016-03-13,2016-03-13,Washington_DC,24,-0.812035646265156,0.0
Washington_DC2016-03-14,2016-03-14,Washington_DC,19,-0.6514010989944123,0.0
Washington_DC2016-03-15,2016-03-15,Washington_DC,68,0.5367251620290561,0.0
Washington_DC2016-03-18,2016-03-18,Washington_DC,63,0.3252711174511853,0.0
Washington_DC2016-03-19,2016-03-19,Washington_DC,30,-0.4078143382434778,0.0
Washington_DC2016-03-20,2016-03-20,Washington_DC,29,-0.696615860866189,0.0
Washington_DC2016-03-21,2016-03-21,Washington_DC,23,-0.558638349489861,0.0
Washington_DC2016-04-05,2016-04-05,Washington_DC,11,-0.7539421144283392,0.0
Washington_DC2016-04-06,2016-04-06,Washington_DC,18,-0.6205879885324513,0.0
Washington_DC2016-04-07,2016-04-07,Washington_DC,57,0.289135705497785,0.0
Washington_DC2016-04-08,2016-04-08,Washington_DC,47,-0.030191801915969263,0.0
Washington_DC2016-04-09,2016-04-09,Washington_DC,43,-0.10221291380563446,0.0
Washington_DC2016-04-10,2016-04-10,Washington_DC,68,0.2017025741136984,0.0
Washington_DC2016-04-11,2016-04-11,Washington_DC,48,0.021112245112858252,0.0
Washington_DC2016-04-12,2016-04-12,Washington_DC,52,0.18454537476476474,0.0
Washington_DC2016-04-13,2016-04-13,Washington_DC,73,0.6369784536448142,1.0
Washington_DC2016-04-14,2016-04-14,Washington_DC,52,0.17989590274651923,0.0
Washington_DC2016-04-15,2016-04-15,Washington_DC,47,-0.02538199736812241,0.0
Washington_DC2016-04-16,2016-04-16,Washington_DC,89,0.9507075959685625,1.0
Washington_DC2016-04-17,2016-04-17,Washington_DC,73,0.3206659916672008,0.0
Washington_DC2016-04-18,2016-04-18,Washington_DC,70,0.5275013128631936,0.0
Washington_DC2016-04-19,2016-04-19,Washington_DC,62,0.41767535298939795,0.0
Washington_DC2016-04-20,2016-04-20,Washington_DC,59,0.3234625534930351,0.0
Washington_DC2016-04-21,2016-04-21,Washington_DC,33,-0.2474034601013816,0.0
Washington_DC2016-04-22,2016-04-22,Washington_DC,28,-0.4525536608910228,0.0
Washington_DC2016-04-23,2016-04-23,Washington_DC,68,0.478099166962219,0.0
Washington_DC2016-04-24,2016-04-24,Washington_DC,101,0.9645282280723357,1.0
Washington_DC2016-04-25,2016-04-25,Washington_DC,83,0.8297580778369285,1.0
Washington_DC2016-04-26,2016-04-26,Washington_DC,33,-0.23679362838236206,0.0
Washington_DC2016-04-27,2016-04-27,Washington_DC,30,-0.3308784132467455,0.0
Washington_DC2016-04-28,2016-04-28,Washington_DC,17,-0.6054473909542545,0.0
Washington_DC2016-04-29,2016-04-29,Washington_DC,16,-0.7193406474950108,0.0
Washington_DC2016-04-30,2016-04-30,Washington_DC,12,-0.7909780307957202,0.0
Washington_DC2016-05-01,2016-05-01,Washington_DC,10,-1.1028333571167444,0.0
Washington_DC2016-05-02,2016-05-02,Washington_DC,19,-0.6223735056106532,0.0
Washington_DC2016-05-03,2016-05-03,Washington_DC,22,-0.48137547002631664,0.0
Washington_DC2016-05-04,2016-05-04,Washington_DC,11,-0.7576087026040687,0.0
Washington_DC2016-05-05,2016-05-05,Washington_DC,13,-0.6903537103531159,0.0
Washington_DC2016-05-06,2016-05-06,Washington_DC,10,-0.8497023354888645,0.0
Washington_DC2016-05-07,2016-05-07,Washington_DC,38,-0.1922187384438786,0.0
Washington_DC2016-05-08,2016-05-08,Washington_DC,59,0.021040466680367853,0.0
Washington_DC2016-05-09,2016-05-09,Washington_DC,16,-0.6830893530814186,0.0
Washington_DC2016-05-10,2016-05-10,Washington_DC,27,-0.3597095100040142,0.0
Washington_DC2016-05-11,2016-05-11,Washington_DC,32,-0.2713424695861989,0.0
Washington_DC2016-05-12,2016-05-12,Washington_DC,18,-0.568500953132132,0.0
Washington_DC2016-05-13,2016-05-13,Washington_DC,46,-0.021539367712374524,0.0
Washington_DC2016-05-14,2016-05-14,Washington_DC,35,-0.2524841185195925,0.0
Washington_DC2016-05-15,2016-05-15,Washington_DC,53,-0.107494112432718,0.0
Washington_DC2016-05-16,2016-05-16,Washington_DC,46,0.00861060550069448,0.0
Washington_DC2016-05-17,2016-05-17,Washington_DC,31,-0.2603176548511529,0.0
Washington_DC2016-05-18,2016-05-18,Washington_DC,19,-0.5591773841420264,0.0
Washington_DC2016-05-19,2016-05-19,Washington_DC,54,0.2600172182961211,0.0
Washington_DC2016-05-20,2016-05-20,Washington_DC,17,-0.673823568029852,0.0
Washington_DC2016-05-21,2016-05-21,Washington_DC,14,-0.7224694701353571,0.0
Washington_DC2016-05-22,2016-05-22,Washington_DC,13,-1.0103505967047814,0.0
Washington_DC2016-05-23,2016-05-23,Washington_DC,27,-0.4158082929275202,0.0
Washington_DC2016-05-24,2016-05-24,Washington_DC,52,0.2265837512608948,0.0
Washington_DC2016-05-25,2016-05-25,Washington_DC,74,0.7022768290705215,1.0
Washington_DC2016-05-26,2016-05-26,Washington_DC,51,0.20010181738234611,0.0
Washington_DC2016-05-27,2016-05-27,Washington_DC,41,-0.11864630224243733,0.0
Washington_DC2016-05-28,2016-05-28,Washington_DC,69,0.5389011519163676,1.0
Washington_DC2016-05-29,2016-05-29,Washington_DC,20,-0.842538213500027,0.0
Washington_DC2016-05-30,2016-05-30,Washington_DC,53,0.1848012528448495,0.0
Washington_DC2016-05-31,2016-05-31,Washington_DC,11,-0.6993108653543897,0.0
Seattle2015-11-01,2015-11-01,Seattle,18,-1.0613303799637728,0.0
Seattle2015-11-02,2015-11-02,Seattle,34,-0.44327316914790477,0.0
Seattle2015-11-03,2015-11-03,Seattle,48,-0.17565532403101813,0.0
Seattle2015-11-04,2015-11-04,Seattle,60,-0.033812307533618635,0.0
Seattle2015-11-05,2015-11-05,Seattle,35,-0.3518934638543687,0.0
Seattle2015-11-06,2015-11-06,Seattle,34,-0.4537128610054643,0.0
Seattle2015-11-07,2015-11-07,Seattle,6,-0.8151160860686892,0.0
Seattle2015-11-08,2015-11-08,Seattle,79,-0.07682347949003021,0.0
Seattle2015-11-09,2015-11-09,Seattle,86,0.29740406618079973,0.0
Seattle2015-11-10,2015-11-10,Seattle,35,-0.3263099492368724,0.0
Seattle2015-11-11,2015-11-11,Seattle,32,-0.39036592754032123,0.0
Seattle2015-11-12,2015-11-12,Seattle,21,-0.5168293635651867,0.0
Seattle2015-11-13,2015-11-13,Seattle,18,-0.6464228208945647,0.0
Seattle2015-11-14,2015-11-14,Seattle,5,-0.8025803979825279,0.0
Seattle2015-11-16,2015-11-16,Seattle,19,-0.5956915883488615,0.0
Seattle2015-11-17,2015-11-17,Seattle,59,0.02760270573529755,0.0
Seattle2015-11-18,2015-11-18,Seattle,21,-0.516776286008556,0.0
Seattle2015-11-19,2015-11-19,Seattle,63,0.08278162720258109,0.0
Seattle2015-11-20,2015-11-20,Seattle,71,0.10340350957922406,0.0
Seattle2015-11-21,2015-11-21,Seattle,89,0.37155521757001986,0.0
Seattle2015-11-22,2015-11-22,Seattle,94,0.17670134809119453,0.0
Seattle2015-11-23,2015-11-23,Seattle,27,-0.4646489660920174,0.0
Seattle2015-11-24,2015-11-24,Seattle,85,0.40470353224708266,0.0
Seattle2015-11-25,2015-11-25,Seattle,95,0.5176083198025416,0.0
Seattle2015-11-26,2015-11-26,Seattle,63,0.1019476110050278,0.0
Seattle2015-11-27,2015-11-27,Seattle,104,0.5741514228632714,0.0
Seattle2015-11-28,2015-11-28,Seattle,144,1.1431346866070475,1.0
Seattle2015-11-29,2015-11-29,Seattle,71,-0.12186588678792387,0.0
Seattle2015-11-30,2015-11-30,Seattle,25,-0.47617232270278137,0.0
Seattle2015-12-01,2015-12-01,Seattle,14,-0.553619917728836,0.0
Seattle2015-12-02,2015-12-02,Seattle,20,-0.4964492846278442,0.0
Seattle2015-12-03,2015-12-03,Seattle,13,-0.5703216974579298,0.0
Seattle2015-12-04,2015-12-04,Seattle,31,-0.4144353552739561,0.0
Seattle2015-12-05,2015-12-05,Seattle,18,-0.573021116456316,0.0
Seattle2015-12-06,2015-12-06,Seattle,18,-0.8382752224198852,0.0
Seattle2015-12-07,2015-12-07,Seattle,28,-0.42598913617877193,0.0
Seattle2015-12-08,2015-12-08,Seattle,10,-0.6004605586486442,0.0
Seattle2015-12-09,2015-12-09,Seattle,39,-0.22907776738058505,0.0
Seattle2015-12-10,2015-12-10,Seattle,14,-0.55082990926126,0.0
Seattle2015-12-11,2015-12-11,Seattle,9,-0.7112595346594361,0.0
Seattle2015-12-12,2015-12-12,Seattle,16,-0.5967725907403559,0.0
Seattle2015-12-13,2015-12-13,Seattle,64,-0.2051857580715385,0.0
Seattle2015-12-14,2015-12-14,Seattle,105,0.6309564017349967,0.0
Seattle2015-12-15,2015-12-15,Seattle,27,-0.36709465518661405,0.0
Seattle2015-12-16,2015-12-16,Seattle,9,-0.6411415892607526,0.0
Seattle2015-12-17,2015-12-17,Seattle,13,-0.566454453295654,0.0
Seattle2015-12-18,2015-12-18,Seattle,13,-0.6594916248822876,0.0
Seattle2015-12-25,2015-12-25,Seattle,45,-0.2313173774513939,0.0
Seattle2015-12-26,2015-12-26,Seattle,14,-0.6398749509417506,0.0
Seattle2015-12-27,2015-12-27,Seattle,12,-0.9357627741356707,0.0
Seattle2015-12-28,2015-12-28,Seattle,10,-0.6911236500046596,0.0
Seattle2015-12-29,2015-12-29,Seattle,85,0.4061213332932987,0.0
Seattle2015-12-30,2015-12-30,Seattle,123,0.8977587366292918,0.0
Seattle2015-12-31,2015-12-31,Seattle,150,1.2858361548114288,1.0
Seattle2016-01-01,2016-01-01,Seattle,163,1.3691300873680872,1.0
Seattle2016-01-02,2016-01-02,Seattle,137,1.0283064626794598,1.0
Seattle2016-01-03,2016-01-03,Seattle,39,-0.5843499684612619,0.0
Seattle2016-01-04,2016-01-04,Seattle,34,-0.38156270579637014,0.0
Seattle2016-01-05,2016-01-05,Seattle,31,-0.3542595371190868,0.0
Seattle2016-01-06,2016-01-06,Seattle,68,0.12302167237069972,0.0
Seattle2016-01-07,2016-01-07,Seattle,14,-0.5999387952427103,0.0
Seattle2016-01-09,2016-01-09,Seattle,74,0.14205007089818178,0.0
Seattle2016-01-10,2016-01-10,Seattle,134,0.6947302399396891,0.0
Seattle2016-01-11,2016-01-11,Seattle,60,-0.0488630665008406,0.0
Seattle2016-01-12,2016-01-12,Seattle,22,-0.5017522223978951,0.0
Seattle2016-01-14,2016-01-14,Seattle,56,-0.049145394501556416,0.0
Seattle2016-01-15,2016-01-15,Seattle,23,-0.5973119013137652,0.0
Seattle2016-01-16,2016-01-16,Seattle,36,-0.40438105458432116,0.0
Seattle2016-01-17,2016-01-17,Seattle,25,-0.8252659402382068,0.0
Seattle2016-01-18,2016-01-18,Seattle,34,-0.43127558796496207,0.0
Seattle2016-01-23,2016-01-23,Seattle,22,-0.6229157986788053,0.0
Seattle2016-01-24,2016-01-24,Seattle,120,0.4503953190687213,0.0
Seattle2016-01-25,2016-01-25,Seattle,69,0.021881326003911683,0.0
Seattle2016-01-26,2016-01-26,Seattle,23,-0.5408580316333492,0.0
Seattle2016-01-27,2016-01-27,Seattle,23,-0.5712973632046382,0.0
Seattle2016-01-28,2016-01-28,Seattle,83,0.26811246765561925,0.0
Seattle2016-01-29,2016-01-29,Seattle,50,-0.28009242120245303,0.0
Seattle2016-01-30,2016-01-30,Seattle,96,0.3653110039185399,0.0
Seattle2016-01-31,2016-01-31,Seattle,49,-0.5489343457468024,0.0
Seattle2016-02-01,2016-02-01,Seattle,30,-0.5385909663058397,0.0
Seattle2016-02-02,2016-02-02,Seattle,44,-0.27864043710822206,0.0
Seattle2016-02-03,2016-02-03,Seattle,21,-0.6241568141393298,0.0
Seattle2016-02-04,2016-02-04,Seattle,18,-0.64814387878516,0.0
Seattle2016-02-05,2016-02-05,Seattle,11,-0.8396808394031259,0.0
Seattle2016-02-06,2016-02-06,Seattle,43,-0.38596965899266067,0.0
Seattle2016-02-07,2016-02-07,Seattle,257,2.277928458595457,1.0
Seattle2016-02-08,2016-02-08,Seattle,157,1.1781817122215092,1.0
Seattle2016-02-09,2016-02-09,Seattle,265,2.726994531327734,1.0
Seattle2016-02-10,2016-02-10,Seattle,82,0.18849126490127244,0.0
Seattle2016-02-11,2016-02-11,Seattle,39,-0.3835130600505581,0.0
Seattle2016-02-12,2016-02-12,Seattle,62,-0.16346494674534984,0.0
Seattle2016-02-13,2016-02-13,Seattle,30,-0.586695267372839,0.0
Seattle2016-02-14,2016-02-14,Seattle,34,-0.8011850518071337,0.0
Seattle2016-02-15,2016-02-15,Seattle,32,-0.5571667144931107,0.0
Seattle2016-02-16,2016-02-16,Seattle,29,-0.529576820325723,0.0
Seattle2016-02-17,2016-02-17,Seattle,42,-0.3809260333366733,0.0
Seattle2016-02-18,2016-02-18,Seattle,28,-0.555025302931557,0.0
Seattle2016-02-19,2016-02-19,Seattle,27,-0.6635718638968537,0.0
Seattle2016-02-20,2016-02-20,Seattle,96,0.29804930288299714,0.0
Seattle2016-02-21,2016-02-21,Seattle,105,0.15249585681536715,0.0
Seattle2016-02-22,2016-02-22,Seattle,102,0.383196502997899,0.0
Seattle2016-02-23,2016-02-23,Seattle,66,-0.04121869005758405,0.0
Seattle2016-02-24,2016-02-24,Seattle,118,0.6424337285225155,0.0
Seattle2016-02-25,2016-02-25,Seattle,137,0.9210856381237935,1.0
Seattle2016-02-26,2016-02-26,Seattle,41,-0.4893740379129148,0.0
Seattle2016-02-27,2016-02-27,Seattle,114,0.5274857751677675,0.0
Seattle2016-02-28,2016-02-28,Seattle,74,-0.28941250584383216,0.0
Seattle2016-02-29,2016-02-29,Seattle,31,-0.6066885507623896,0.0
Seattle2016-03-01,2016-03-01,Seattle,39,-0.4275527332932727,0.0
Seattle2016-03-02,2016-03-02,Seattle,23,-0.6757059974033667,0.0
Seattle2016-03-03,2016-03-03,Seattle,5,-0.9038879319035991,0.0
Seattle2016-03-09,2016-03-09,Seattle,27,-0.6342712172522713,0.0
Seattle2016-03-10,2016-03-10,Seattle,59,-0.17670485234214273,0.0
Seattle2016-03-11,2016-03-11,Seattle,29,-0.6817449288606956,0.0
Seattle2016-03-12,2016-03-12,Seattle,36,-0.5689407525639816,0.0
Seattle2016-03-13,2016-03-13,Seattle,64,-0.45297361589176466,0.0
Seattle2016-03-14,2016-03-14,Seattle,30,-0.673288901289222,0.0
Seattle2016-03-15,2016-03-15,Seattle,44,-0.4095413957798517,0.0
Seattle2016-03-18,2016-03-18,Seattle,178,1.3300520636437807,1.0
Seattle2016-03-19,2016-03-19,Seattle,49,-0.41943623441643363,0.0
Seattle2016-03-20,2016-03-20,Seattle,81,-0.24665121260750822,0.0
Seattle2016-03-21,2016-03-21,Seattle,5,-1.0136213717186797,0.0
Seattle2016-04-05,2016-04-05,Seattle,88,0.20734455298689047,0.0
Seattle2016-04-06,2016-04-06,Seattle,92,0.23656155176379778,0.0
Seattle2016-04-07,2016-04-07,Seattle,190,1.6016964093374333,1.0
Seattle2016-04-08,2016-04-08,Seattle,255,2.4017748234398097,1.0
Seattle2016-04-09,2016-04-09,Seattle,169,1.242557973944478,1.0
Seattle2016-04-10,2016-04-10,Seattle,126,0.3880610564432059,0.0
Seattle2016-04-11,2016-04-11,Seattle,61,-0.22729780709324088,0.0
Seattle2016-04-12,2016-04-12,Seattle,68,-0.05840463904506643,0.0
